UserID,Name,Gender,DOB,Interests,City,Occupation,Budget,Age,Age Range,Cluster,Cluster_tag,SubCluster,SubCluster_Description
28336,Viola Saucedo,Female,1987/11/5,"'Fashion', 'Sports', 'Pets', 'Business and entrepreneurship'",Liverpool,Electrician,4150,38,36-45,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
17241,Francisca Kellner,Male,1973/10/15,"'Beauty', 'Photography', 'Music', 'Fitness'",Stockport,Financial Analyst,5098,52,46-55,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
66868,Jennifer Starling,Male,1960/10/12,"'Technology', 'Music', 'Cooking', 'Fashion', 'Gaming'",Preston,Cleaner,2867,65,66+,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
36938,Melissa Falgout,Male,1983/5/29,"'Gaming', 'DIY and crafts', 'Cooking', 'Outdoor activities', 'DIY and crafts'",Manchester,Procurement Specialist,5992,42,36-45,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
52109,William Blakney,Female,2002/7/20,"'History', 'Education and learning', 'Business and entrepreneurship', 'DIY and crafts', 'Health and wellness'",Preston,Delivery Driver,2574,23,18-25,5,History & Gardening,5.1,"Avg Age: 32.9, Avg Budget: 4371.4"
16717,Olivia Padua,Female,1971/5/28,"'Pets', 'Travel'",Liverpool,Sales Executive,3886,54,46-55,7,Travel & Movies,7.1,"Avg Age: 58.8, Avg Budget: 3605.3"
40920,Melissa Lamontagne,Male,1967/3/17,'Technology',Stockport,Quality Assurance Analyst,4780,58,56-65,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
47514,Normand Korsmeyer,Female,1994/3/21,"'Pets', 'Cars and automobiles', 'Science', 'Travel'",Liverpool,Sales Executive,4959,31,26-35,7,Travel & Movies,7.2,"Avg Age: 32.8, Avg Budget: 5720.0"
93447,Ronald Hernandez,Male,1965/5/23,"'Pets', 'Social causes and activism', 'Gaming', 'Cars and automobiles'",Liverpool,Data Analyst,4835,60,56-65,3,Pets & Food and dining,3.3,"Avg Age: 58.9, Avg Budget: 3927.2"
86588,Eliza Shaffer,Female,1978/6/28,"'Nature', 'Fashion', 'Politics', 'Beauty'",Stockport,Teacher,4689,47,46-55,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
91625,Betty Newberry,Female,1963/7/25,"'Cars and automobiles', 'Photography', 'Pets'",Stockport,Loan Officer,4550,62,56-65,3,Pets & Food and dining,3.3,"Avg Age: 58.9, Avg Budget: 3927.2"
93156,Daniel Brewer,Female,1956/3/24,"'Pets', 'Music'",Liverpool,Event Coordinator,5228,69,66+,3,Pets & Food and dining,3.3,"Avg Age: 58.9, Avg Budget: 3927.2"
55931,Angelic Darby,Female,1963/7/10,"'Health and wellness', 'Business and entrepreneurship'",Liverpool,Sales Associate,4289,62,56-65,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
91834,Thomas Craig,Female,1961/10/13,"'Photography', 'Fashion', 'Business and entrepreneurship'",Bolton,Data Analyst,4487,64,56-65,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
63846,Alicia Sande,Female,1976/3/14,"'Politics', 'Sports', 'Gardening', 'Travel'",Manchester,Teacher,4505,49,46-55,7,Travel & Movies,7.1,"Avg Age: 58.8, Avg Budget: 3605.3"
296,Nancy Kelly,Male,1977/11/10,"'Politics', 'Health and wellness', 'Finance and investments'",Stockport,Construction Worker,3825,48,46-55,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
25244,Madeline Foster,Male,1973/3/15,"'Fitness', 'Technology'",Liverpool,Compliance Officer,6965,52,46-55,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
12540,Mary Oconnor,Female,1989/1/19,"'Movies', 'Movies', 'Health and wellness'",Bolton,Procurement Specialist,4073,36,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
59627,Irene Jennings,Male,2002/6/1,"'Science', 'Nature', 'Sports', 'Science'",Liverpool,Waiter,2724,23,18-25,6,Nature & Music,6.2,"Avg Age: 31.9, Avg Budget: 3789.6"
23270,Carol Mcgibbon,Female,1958/2/2,"'Movies', 'Fitness', 'DIY and crafts', 'Photography'",Manchester,Receptionist,3224,67,66+,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
44284,Georgia Coburn,Female,2004/12/15,"'Photography', 'Photography', 'Education and learning', 'Music', 'Cooking'",Liverpool,Receptionist,3934,21,18-25,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
53249,Rose Wakeman,Female,1958/5/3,"'Gaming', 'Fashion'",Stockport,Taxi Driver,3749,67,66+,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
74910,Mary Oneal,Female,1965/6/4,"'Art', 'Fashion', 'Parenting and family', 'Fashion'",Stockport,Barista,2142,60,56-65,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
55197,Donnie Pappas,Female,1981/10/23,"'Gardening', 'Cooking', 'Food and dining', 'Fashion'",Bolton,Human Resources Coordinator,3442,44,36-45,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
16854,Alan Phillips,Male,1959/11/12,"'Parenting and family', 'Food and dining'",Manchester,Electrician,4697,66,66+,3,Pets & Food and dining,3.3,"Avg Age: 58.9, Avg Budget: 3927.2"
67434,James Valentine,Female,1990/3/9,"'Finance and investments', 'Nature', 'Fashion', 'History'",Bolton,Public Relations Specialist,4557,35,36-45,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
13381,Beth Walker,Male,1991/12/4,"'Gardening', 'Fashion', 'Books', 'Cooking'",Manchester,HR Manager,5318,34,26-35,1,Fashion & Cooking,1.4,"Avg Age: 33.3, Avg Budget: 5915.2"
55796,Joel Miller,Male,1986/4/26,"'Gaming', 'Movies', 'Gardening'",Bolton,Corporate Trainer,6808,39,36-45,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
33296,Michael Bowman,Female,1992/10/17,'Health and wellness',Liverpool,Office Administrator,3319,33,26-35,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
15614,Linda Ortiz,Male,1992/12/25,'Art',Bolton,Sales Executive,6392,33,26-35,4,Art & Sports,4.1,"Avg Age: 31.0, Avg Budget: 4577.4"
53711,Sarah Doughtry,Female,1983/10/21,"'Business and entrepreneurship', 'DIY and crafts', 'Parenting and family', 'Pets'",Stockport,Waiter,2008,42,36-45,3,Pets & Food and dining,3.2,"Avg Age: 31.9, Avg Budget: 4085.9"
36353,Linda Williams,Male,2003/1/31,"'Science', 'Education and learning'",Bolton,Public Relations Specialist,4743,22,18-25,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
92627,Wilbur Haglund,Female,1984/11/17,"'Beauty', 'Photography', 'Outdoor activities', 'Art', 'Sports'",Preston,Accountant,4741,41,36-45,4,Art & Sports,4.1,"Avg Age: 31.0, Avg Budget: 4577.4"
87888,Susan Harp,Male,1956/12/28,'Business and entrepreneurship',Stockport,Waiter,2400,69,66+,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
84842,Jade Mosley,Female,1988/6/21,"'Social causes and activism', 'Photography', 'Music', 'Food and dining'",Preston,Construction Worker,3128,37,36-45,3,Pets & Food and dining,3.2,"Avg Age: 31.9, Avg Budget: 4085.9"
68794,Mary Andrews,Male,1985/7/22,"'Health and wellness', 'Finance and investments', 'Education and learning', 'Health and wellness', 'Business and entrepreneurship'",Bolton,Chef,4399,40,36-45,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
12187,Julie Williams,Female,1954/5/16,"'DIY and crafts', 'Art', 'Gaming', 'Education and learning'",Liverpool,Public Relations Specialist,7104,71,66+,4,Art & Sports,4.2,"Avg Age: 53.1, Avg Budget: 6977.6"
67428,Joseph Torres,Male,2003/11/16,"'Sports', 'Business and entrepreneurship', 'Cooking', 'Fashion'",Manchester,Compliance Officer,5822,22,18-25,1,Fashion & Cooking,1.4,"Avg Age: 33.3, Avg Budget: 5915.2"
40952,Gloria Peele,Female,1986/8/7,"'Science', 'Politics', 'Politics'",Stockport,Quality Assurance Analyst,5757,39,36-45,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
35876,Doris Vang,Female,1980/11/10,"'Social causes and activism', 'Business and entrepreneurship'",Stockport,HR Manager,6627,45,46-55,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
45181,Carole Mixon,Female,1976/8/14,"'History', 'Education and learning', 'Cooking', 'Pets'",Manchester,HR Manager,5625,49,46-55,5,History & Gardening,5.3,"Avg Age: 55.0, Avg Budget: 6758.3"
14557,Patricia Ortega,Female,2001/2/5,"'Finance and investments', 'Finance and investments', 'Finance and investments', 'Politics', 'Photography'",Bolton,Delivery Driver,2954,24,18-25,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
91526,Jimmie Doran,Male,1975/8/2,"'Outdoor activities', 'Politics', 'Nature', 'Politics', 'Technology'",Stockport,Delivery Driver,3171,50,46-55,6,Nature & Music,6.1,"Avg Age: 60.0, Avg Budget: 3992.8"
8843,Gary Schroder,Male,1972/9/13,"'Technology', 'Pets', 'Photography'",Preston,Market Research Analyst,6138,53,46-55,3,Pets & Food and dining,3.1,"Avg Age: 47.4, Avg Budget: 6718.3"
63034,Troy Gonzales,Male,1992/1/15,"'Politics', 'Gardening'",Manchester,Compliance Officer,6458,33,26-35,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
2547,Trista Sanchez,Female,1989/10/7,"'Art', 'Books', 'Politics', 'Finance and investments', 'Finance and investments'",Stockport,Project Manager,5917,36,36-45,4,Art & Sports,4.1,"Avg Age: 31.0, Avg Budget: 4577.4"
69659,Richard Hilker,Male,1979/11/19,'Nature',Bolton,Waiter,2475,46,46-55,6,Nature & Music,6.2,"Avg Age: 31.9, Avg Budget: 3789.6"
94497,Dennis Bryant,Male,1979/10/9,"'Outdoor activities', 'Social causes and activism', 'Cooking', 'Music'",Preston,Business Consultant,7626,46,46-55,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
18849,David Menn,Female,1981/7/24,"'Social causes and activism', 'Finance and investments', 'Movies', 'Parenting and family', 'Science'",Stockport,Accountant,6397,44,36-45,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
29175,Jamie Brown,Female,1999/3/13,"'Pets', 'DIY and crafts'",Liverpool,Taxi Driver,1990,26,26-35,3,Pets & Food and dining,3.2,"Avg Age: 31.9, Avg Budget: 4085.9"
90161,Joseph Lavigne,Male,1984/10/1,"'Cooking', 'Fashion'",Preston,Delivery Driver,2925,41,36-45,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
39775,Elena Lalinde,Female,1959/2/16,'Gardening',Bolton,Electrician,3134,66,66+,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
44369,Virginia Walke,Male,1974/10/3,"'Outdoor activities', 'Social causes and activism', 'Photography'",Manchester,Data Analyst,4590,51,46-55,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
34740,Joseph Wilson,Female,1957/1/26,"'Movies', 'Gaming'",Preston,Human Resources Coordinator,4769,68,66+,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
1685,Russell Lovelace,Female,1962/2/7,"'Art', 'Photography'",Stockport,Construction Worker,2744,63,56-65,4,Art & Sports,4.3,"Avg Age: 56.9, Avg Budget: 3703.1"
86022,Joyce Liao,Male,1996/10/13,'DIY and crafts',Stockport,Project Manager,8286,29,26-35,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
65971,Maria Dominguez,Female,1977/7/12,"'Books', 'Business and entrepreneurship', 'Pets', 'Movies', 'Books'",Stockport,Software Engineer,5471,48,46-55,3,Pets & Food and dining,3.1,"Avg Age: 47.4, Avg Budget: 6718.3"
20416,Richard Ulloa,Female,1977/10/5,"'Health and wellness', 'Gaming', 'Fashion', 'Art', 'Photography'",Bolton,Public Relations Specialist,4380,48,46-55,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
62017,Bobby Adams,Female,1997/2/12,"'Fashion', 'Food and dining'",Manchester,Receptionist,3916,28,26-35,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
72980,Ruby Green,Female,1987/4/18,'Parenting and family',Liverpool,Loan Officer,5820,38,36-45,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
98959,Frank Jensen,Female,2002/7/12,"'Cars and automobiles', 'Sports'",Liverpool,Delivery Driver,2238,23,18-25,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
83833,Linda Heredia,Female,1986/2/12,"'Movies', 'Fashion', 'Cooking'",Stockport,Waiter,2619,39,36-45,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
57653,David Thomas,Male,1988/11/24,"'Travel', 'Finance and investments'",Liverpool,Marketing Specialist,4126,37,36-45,7,Travel & Movies,7.3,"Avg Age: 33.3, Avg Budget: 3372.9"
44745,Johnny Price,Female,1973/9/6,"'Music', 'Finance and investments', 'Finance and investments', 'Parenting and family', 'Travel'",Liverpool,Data Analyst,5954,52,46-55,7,Travel & Movies,7.4,"Avg Age: 60.2, Avg Budget: 6508.0"
67882,Lori Scales,Female,1984/3/25,"'Food and dining', 'Cooking', 'Sports'",Manchester,Event Coordinator,5543,41,36-45,3,Pets & Food and dining,3.1,"Avg Age: 47.4, Avg Budget: 6718.3"
21885,John Cole,Male,1995/6/16,"'Art', 'Art', 'Travel', 'Photography', 'Photography'",Manchester,Project Manager,5141,30,26-35,4,Art & Sports,4.1,"Avg Age: 31.0, Avg Budget: 4577.4"
66487,Jacquelyne Hart,Female,1998/11/13,"'Fashion', 'Photography', 'Sports', 'Sports', 'Cooking'",Stockport,Barista,2435,27,26-35,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
85581,John Luckie,Male,1998/9/16,"'Fashion', 'Parenting and family', 'Travel', 'Politics', 'Music'",Bolton,Data Analyst,3735,27,26-35,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
61520,Carmella Miller,Male,1996/10/15,"'History', 'Finance and investments'",Manchester,Software Engineer,8257,29,26-35,5,History & Gardening,5.3,"Avg Age: 55.0, Avg Budget: 6758.3"
28176,Erin Faye,Male,1955/8/5,"'Technology', 'Sports'",Preston,Corporate Trainer,7762,70,66+,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
41017,Treva Johnson,Male,2004/12/8,"'Finance and investments', 'Cooking', 'Food and dining', 'Food and dining', 'Books'",Bolton,Procurement Specialist,6377,21,18-25,3,Pets & Food and dining,3.2,"Avg Age: 31.9, Avg Budget: 4085.9"
43515,Sarah Morgan,Female,1960/3/13,"'Sports', 'DIY and crafts'",Preston,Receptionist,3022,65,66+,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
95652,George Bailey,Female,1972/9/9,"'Cars and automobiles', 'Fitness', 'Books', 'Pets'",Preston,Marketing Specialist,5411,53,46-55,3,Pets & Food and dining,3.1,"Avg Age: 47.4, Avg Budget: 6718.3"
57793,Sharon Compton,Female,1967/3/13,"'History', 'Books'",Bolton,Data Analyst,3996,58,56-65,5,History & Gardening,5.2,"Avg Age: 57.6, Avg Budget: 3697.9"
66695,Robert Crumedy,Male,1998/11/22,'Art',Manchester,Software Engineer,6774,27,26-35,4,Art & Sports,4.1,"Avg Age: 31.0, Avg Budget: 4577.4"
30230,Rhoda Royer,Male,1991/2/7,"'Parenting and family', 'Education and learning', 'Books'",Liverpool,Construction Worker,3621,34,26-35,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
92281,Nicholas Knorr,Male,1965/5/11,"'DIY and crafts', 'Parenting and family', 'Cooking', 'Sports', 'Social causes and activism'",Bolton,Compliance Officer,6231,60,56-65,2,Business and entrepreneurship & Cooking,2.1,"Avg Age: 43.9, Avg Budget: 6743.3"
70117,Edith Faber,Male,1954/7/15,"'Food and dining', 'Photography'",Stockport,Office Administrator,3939,71,66+,3,Pets & Food and dining,3.3,"Avg Age: 58.9, Avg Budget: 3927.2"
47871,Etta Pitts,Male,1969/12/31,'Cooking',Bolton,Accountant,4716,56,56-65,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
11590,Ryan Cook,Female,1961/2/2,"'Photography', 'Nature', 'Cooking'",Bolton,Market Research Analyst,4672,64,56-65,6,Nature & Music,6.1,"Avg Age: 60.0, Avg Budget: 3992.8"
72427,Julia Flaherty,Female,1965/12/16,"'Parenting and family', 'Music', 'Education and learning'",Stockport,Sales Executive,5791,60,56-65,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
92998,Judith Rascoe,Male,1996/12/1,"'Sports', 'Sports'",Manchester,Compliance Officer,7227,29,26-35,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
3739,Richard Roeber,Female,1974/10/30,"'Gaming', 'Finance and investments', 'Nature', 'Outdoor activities', 'Business and entrepreneurship'",Preston,Loan Officer,5778,51,46-55,6,Nature & Music,6.3,"Avg Age: 42.3, Avg Budget: 6376.3"
11555,Jessica Layton,Male,1967/9/20,"'Parenting and family', 'DIY and crafts', 'Health and wellness', 'Technology', 'Sports'",Preston,Software Engineer,9425,58,56-65,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
10697,Joe Nelson,Male,1996/6/29,"'Gaming', 'Art'",Stockport,Mechanic,4245,29,26-35,4,Art & Sports,4.1,"Avg Age: 31.0, Avg Budget: 4577.4"
41293,Alyse Dina,Male,1988/4/25,"'Fashion', 'Technology', 'Gardening', 'Social causes and activism'",Manchester,Electrician,4173,37,36-45,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
48001,Harold Schulze,Female,1986/6/22,"'Fashion', 'Music'",Manchester,HR Manager,6642,39,36-45,1,Fashion & Cooking,1.4,"Avg Age: 33.3, Avg Budget: 5915.2"
7412,Jerry Lawrence,Female,1983/11/28,"'Outdoor activities', 'Fitness', 'Beauty'",Preston,Sales Executive,5277,42,36-45,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
36564,Dale Myers,Male,1991/7/14,"'Fashion', 'Photography'",Liverpool,Sales Associate,3954,34,26-35,1,Fashion & Cooking,1.1,"Avg Age: 32.7, Avg Budget: 3565.0"
77828,Cheryl Hill,Male,1957/12/3,"'Gardening', 'Finance and investments', 'Gardening', 'Music'",Preston,Delivery Driver,2306,68,66+,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
81351,Tyrone Crilly,Female,1991/9/27,"'Books', 'Art', 'Cooking', 'Food and dining', 'Science'",Bolton,Teacher,4776,34,26-35,4,Art & Sports,4.1,"Avg Age: 31.0, Avg Budget: 4577.4"
23851,Kenneth Callahan,Female,1992/6/12,'DIY and crafts',Manchester,Software Engineer,7916,33,26-35,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
92092,William Leonard,Female,1989/3/23,"'Cars and automobiles', 'Photography'",Preston,Market Research Analyst,5689,36,36-45,0,Sports & Parenting and family,0.2,"Avg Age: 45.9, Avg Budget: 6780.6"
85547,Patricia Manning,Female,1966/12/5,"'Art', 'Books', 'Social causes and activism'",Bolton,Compliance Officer,6836,59,56-65,4,Art & Sports,4.2,"Avg Age: 53.1, Avg Budget: 6977.6"
36857,Diane Morgan,Female,1972/7/24,"'Nature', 'Education and learning', 'Photography', 'History'",Preston,Business Consultant,6845,53,46-55,5,History & Gardening,5.3,"Avg Age: 55.0, Avg Budget: 6758.3"
9369,Joyce Sebring,Male,1975/8/24,"'Science', 'Nature', 'Fitness'",Stockport,Cleaner,2410,50,46-55,6,Nature & Music,6.1,"Avg Age: 60.0, Avg Budget: 3992.8"
39668,Don Siske,Male,2000/1/8,"'Nature', 'Business and entrepreneurship', 'Business and entrepreneurship', 'Sports', 'Cars and automobiles'",Liverpool,Market Research Analyst,3986,25,26-35,6,Nature & Music,6.2,"Avg Age: 31.9, Avg Budget: 3789.6"
84886,Walter Wooten,Male,1985/3/17,"'Fashion', 'Sports', 'Outdoor activities', 'Food and dining'",Liverpool,Software Engineer,8009,40,36-45,1,Fashion & Cooking,1.3,"Avg Age: 46.4, Avg Budget: 9588.0"
27902,Lemuel Lewis,Male,2002/11/1,'Cooking',Stockport,Receptionist,4040,23,18-25,2,Business and entrepreneurship & Cooking,2.2,"Avg Age: 32.7, Avg Budget: 3932.0"
28667,Marcella Pineda,Male,1970/2/20,"'Sports', 'Health and wellness'",Manchester,Teacher,4999,55,56-65,0,Sports & Parenting and family,0.1,"Avg Age: 60.0, Avg Budget: 4020.0"
26786,Jason Campbell,Female,1999/11/28,"'Art', 'Fashion'",Manchester,Corporate Trainer,5895,26,26-35,1,Fashion & Cooking,1.4,"Avg Age: 33.3, Avg Budget: 5915.2"
31080,Jose Montalvo,Female,1960/11/10,'Business and entrepreneurship',Liverpool,Marketing Specialist,4603,65,66+,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
45470,Mary Poarch,Male,1986/8/15,"'Art', 'Pets', 'Technology'",Liverpool,Business Consultant,10768,39,36-45,4,Art & Sports,4.2,"Avg Age: 53.1, Avg Budget: 6977.6"
14626,Francisca Garcia,Female,1954/10/17,"'DIY and crafts', 'DIY and crafts', 'Art'",Manchester,Data Analyst,5959,71,66+,4,Art & Sports,4.2,"Avg Age: 53.1, Avg Budget: 6977.6"
51736,Ernest Onisick,Male,1956/8/28,'Education and learning',Stockport,Loan Officer,4992,69,66+,2,Business and entrepreneurship & Cooking,2.3,"Avg Age: 59.6, Avg Budget: 4175.7"
54343,William Allen,Female,1971/2/21,"'Travel', 'Fitness'",Liverpool,Market Research Analyst,6494,54,46-55,7,Travel & Movies,7.4,"Avg Age: 60.2, Avg Budget: 6508.0"
13109,Robert Wolfrom,Female,1986/12/3,'Cars and automobiles',Stockport,Public Relations Specialist,4656,39,36-45,0,Sports & Parenting and family,0.3,"Avg Age: 32.9, Avg Budget: 4042.3"
49334,Jean Mark,Male,1978/2/10,"'DIY and crafts', 'Finance and investments', 'DIY and crafts', 'Books', 'Travel'",Manchester,Market Research Analyst,4865,47,46-55,7,Travel & Movies,7.2,"Avg Age: 32.8, Avg Budget: 5720.0"
57771,Bruce Peeden,Female,1967/3/21,"'Gardening', 'Outdoor activities', 'Science', 'Fashion', 'Photography'",Bolton,Receptionist,3907,58,56-65,1,Fashion & Cooking,1.5,"Avg Age: 58.0, Avg Budget: 3560.1"
